FBG1,FBG2,FBG3,Strain,Temperature,Delta_FBG1,Delta_FBG2,Delta_FBG3
0.694595427,0.728981062,0.861690904,7.750375784,6.246552203,0.18261543925900003,0.23475619155,0.3682161776
0.274071589,0.807070904,0.195240603,3.80897649,3.043638714,-0.23790839874099995,0.31284603355,-0.2982341234
0.345341952,0.335610454,0.978525468,6.575245678,5.321466144,-0.16663803574099995,-0.15861441645000002,0.48505074159999995
0.856537224,0.701169862,0.727056762,7.502146283,5.739617221,0.34455723625900003,0.20694499154999996,0.23358203560000002
0.562072794,0.947090667,0.496258753,6.626347437,5.164135822,0.05009280625900003,0.45286579655,0.002784026599999989
0.38051771,0.163035337,0.786205652,5.251777583,4.217305703,-0.13146227774099994,-0.33118953345,0.2927309256
0.734443932,0.384355039,0.025193414,2.723651922,2.182516924,0.22246394425900007,-0.10986983145000001,-0.4682813124
0.838997328,0.011417983,0.70369978,5.128110583,4.296674333,0.3270173402590001,-0.48280688745,0.2102250536
0.97025711,0.437661328,0.234973405,4.551365286,3.59194352,0.4582771222590001,-0.056563542450000004,-0.25850132140000004
0.70487101,0.817128142,0.546430316,6.496807484,5.220458296,0.192891022259,0.3229032715499999,0.05295558960000002
0.967035275,0.051668722,0.504795598,4.775901562,3.601638448,0.455055287259,-0.44255614845,0.011320871599999949
0.718453947,0.862640471,0.179255612,4.892668903,3.946567476,0.20647395925900003,0.36841560054999994,-0.3142191144
0.800003482,0.552707076,0.396553682,5.399954808,4.009769964,0.2880234942590001,0.05848220555,-0.09692104439999999
0.131715029,0.865295759,0.157273208,3.713576504,2.895864881,-0.38026495874099997,0.37107088855,-0.3362015184
0.309787859,0.290045532,0.871414034,5.833082936,4.619375665,-0.20219212874099995,-0.20417933845000003,0.37793930759999994
